name,description,WKT
"пер. Бахфандак","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бахфандак</font></h2></th></tr><tr><th>Другие названия</th><td>Джомаг</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2925</td></tr><tr><th>Характер склонов</th><td>ос</td></tr><tr><th>Соединяет</th><td>р.Гинат, р.Ардон - р.Джомагдон,р.Б.Лиахви</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;35'&nbsp;34.11'' N<br />44&deg;&nbsp;&nbsp;&nbsp;0'&nbsp;55.73'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>4036</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4036'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.015481645 42.592808695 0)"
"пер. Белореченский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Белореченский</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>1782</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;56'&nbsp;&nbsp;&nbsp;5.8'' N<br />39&deg;&nbsp;55'&nbsp;&nbsp;&nbsp;6.8'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>14476</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14476'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (39.918555555556 43.934944444444 0)"
"пер. Бересун","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бересун</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2450</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>р.Малка - р.Шаукол (р.Малка)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;27'&nbsp;37.74'' N<br />42&deg;&nbsp;34'&nbsp;12.36'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>14970</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14970'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.5701 43.460483333333 0)"
"пер. Берюауш","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Берюауш</font></h2></th></tr><tr><th>Другие названия</th><td>Волчий</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2600</td></tr><tr><th>Характер склонов</th><td>тр</td></tr><tr><th>Соединяет</th><td>Богословская балка, р.Зеленчук Бол. - пос.Архыз, р.Зеленчук Бол.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;36'&nbsp;&nbsp;&nbsp;2.13'' N<br />41&deg;&nbsp;18'&nbsp;46.53'' E</td></tr><tr><th>Описаний</th><td>9, в т.ч. 9 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3444</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3444'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.312926111111 43.600591944444 0)"
"пер. Блогеле","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Блогеле</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2318</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>р.Бло (р.Хевсурская Арагви) - р.Рошка (р.Кмости, р.Хевсурская Арагви)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;33'&nbsp;28.96'' N<br />44&deg;&nbsp;53'&nbsp;26.96'' E</td></tr><tr><th>Номер</th><td>2417</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2417'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.890823333333 42.558043333333 0)"
"пер. Блыбский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Блыбский</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2568</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>р. Бескес - р.Б.Блыб (бас. Б.Лабы)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;47'&nbsp;39.63'' N<br />40&deg;&nbsp;46'&nbsp;11.16'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 4 с фото</td></tr><tr><th>Номер</th><td>7353</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7353'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.769766111111 43.794341111111 0)"
"пер. Боровцек","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Боровцек</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3208</td></tr><tr><th>Характер склонов</th><td>тр</td></tr><tr><th>Соединяет</th><td>р.Лахумедон - р.Кезадон (р.Урух)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;1'&nbsp;19.49'' N<br />43&deg;&nbsp;40'&nbsp;12.9'' E</td></tr><tr><th>Описаний</th><td>8, в т.ч. 6 технических, 6 с фото</td></tr><tr><th>Номер</th><td>3836</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3836'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.67025 43.02208 0)"
"пер. Бугойчат","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бугойчат</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2873</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Бугойчат (р.Кизгыч) - р.Маруха</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;23'&nbsp;43.38'' N<br />41&deg;&nbsp;21'&nbsp;48.6'' E</td></tr><tr><th>Описаний</th><td>16, в т.ч. 13 технических, 9 с фото</td></tr><tr><th>Номер</th><td>213</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/213'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.3635 43.395383333333 0)"
"пер. Бугойчат Сев.","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бугойчат Сев.</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2800</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ПП р.Кизгыч - р.Маруха</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;24'&nbsp;11.94'' N<br />41&deg;&nbsp;21'&nbsp;28.74'' E</td></tr><tr><th>Описаний</th><td>3 технических</td></tr><tr><th>Номер</th><td>212</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/212'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.357983333333 43.403316666667 0)"
"пер. Бурунташ","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бурунташ</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3072</td></tr><tr><th>Характер склонов</th><td>ос-тр</td></tr><tr><th>Соединяет</th><td>р.Чучхур (р.Худес) - р.Кызылкол (р.Малка)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;25'&nbsp;25.92'' N<br />42&deg;&nbsp;25'&nbsp;34.02'' E</td></tr><tr><th>Описаний</th><td>12, в т.ч. 11 технических, 7 с фото</td></tr><tr><th>Номер</th><td>3636</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3636'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.4261166667 43.4238666667 0)"
"пер. Быкылы","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Быкылы</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2963</td></tr><tr><th>Характер склонов</th><td>трав</td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;26'&nbsp;&nbsp;&nbsp;9.48'' N<br />42&deg;&nbsp;18'&nbsp;26.88'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>14641</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14641'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.307466666667 43.435966666667 0)"
"пер. Ватляшетский","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ватляшетский</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2442</td></tr><tr><th>Характер склонов</th><td>тр</td></tr><tr><th>Соединяет</th><td>р.Хзанор, р.Симбири - р.Чарасадаор, р.Кабала</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;&nbsp;&nbsp;0'&nbsp;17.35'' N<br />46&deg;&nbsp;&nbsp;&nbsp;7'&nbsp;39.04'' E</td></tr><tr><th>Номер</th><td>2772</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2772'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.12751 42.00482 0)"
"пер. Вахушти-4","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Вахушти-4</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2890</td></tr><tr><th>Характер склонов</th><td>тр-ос</td></tr><tr><th>Соединяет</th><td>р.Шхара - П. приток р.Корелдаш</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;56'&nbsp;15.54'' N<br />43&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;59.71'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>3755</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3755'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.099918888889 42.93765 0)"
"пер. Вацисцвери","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Вацисцвери</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2914</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>верховья р.Цхенисцкали - верховья р.Риони</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;52'&nbsp;&nbsp;&nbsp;1.09'' N<br />43&deg;&nbsp;18'&nbsp;56.66'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3781</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3781'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.31574 42.86697 0)"
"пер. Ветренный","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ветренный</font></h2></th></tr><tr><th>Другие названия</th><td>Ветренный Марухский</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2810</td></tr><tr><th>Характер склонов</th><td>ос</td></tr><tr><th>Соединяет</th><td>правые притоки р.Маруха. Севернее ур.Сегизкель.</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;26'&nbsp;44.15'' N<br />41&deg;&nbsp;24'&nbsp;&nbsp;&nbsp;8.97'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 2 технических, 3 с фото</td></tr><tr><th>Номер</th><td>15457</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15457'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.402491666667 43.445597222222 0)"
"пер. Вирарик","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Вирарик</font></h2></th></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>3243</td></tr><tr><th>Характер склонов</th><td>ос-сн</td></tr><tr><th>Соединяет</th><td>р.Бурши, р.Акулалу, р.Вирарик, хр.Какыту - р.Виралю, р.Кули</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;54'&nbsp;21.06'' N<br />47&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;25.52'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>2710</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2710'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (47.15709 41.90585 0)"
"пер. Гарваши","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Гарваши</font></h2></th></tr><tr><th>Другие названия</th><td>Горваши</td></tr><tr><th>Категория сложности</th><td>н/к</td></tr><tr><th>Высота</th><td>2899</td></tr><tr><th>Характер склонов</th><td>тропа</td></tr><tr><th>Соединяет</th><td>сел. Панага - сел.Муркмеш</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;53'&nbsp;14.94'' N<br />42&deg;&nbsp;58'&nbsp;34.93'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>3757</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3757'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.976369 42.887484 0)"
