name,visibility,description,WKT
"пер. Фрешфильда","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Фрешфильда</font></h2></th></tr><tr><th>Другие названия</th><td>Фрешвильда</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4200</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Юном (р.Куллумкол) - лед.Чегем (р.Башильаузсу). Между в.Юномкара и Ору-баши</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;13'&nbsp;10.78'' N<br />42&deg;&nbsp;52'&nbsp;54.41'' E</td></tr><tr><th>Описаний</th><td>13, в т.ч. 13 технических, 9 с фото</td></tr><tr><th>Номер</th><td>3696</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3696'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.88178 43.21966 0)"
"пер. Фытнаргин","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Фытнаргин</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3828</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>лед.Фытнаргин - лед.Айлама (лед.Дыхсу). Между в.Фытнаргин и Белая Незнакомка</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;56'&nbsp;&nbsp;&nbsp;7.26'' N<br />43&deg;&nbsp;14'&nbsp;&nbsp;&nbsp;1.5'' E</td></tr><tr><th>Описаний</th><td>7, в т.ч. 7 технических, 5 с фото</td></tr><tr><th>Номер</th><td>3735</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3735'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.23375 42.93535 0)"
"пер. Хазны-Шевченко","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хазны-Шевченко</font></h2></th></tr><tr><th>Другие названия</th><td>Шевченко, Хазны</td></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3710</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Нахашбита - лед.Хазны (обход через пер.Оксаны)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;58'&nbsp;17.16'' N<br />43&deg;&nbsp;30'&nbsp;16.5'' E</td></tr><tr><th>Описаний</th><td>8, в т.ч. 7 технических, 6 с фото</td></tr><tr><th>Номер</th><td>3877</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3877'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.504583333333 42.971433333333 0)"
"пер. Хакель","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хакель</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3300</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>ледн.Хакель, р.Клухор - р.Клыч</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;12'&nbsp;51.74'' N<br />41&deg;&nbsp;51'&nbsp;&nbsp;&nbsp;6.59'' E</td></tr><tr><th>Номер</th><td>3502</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3502'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.851831666667 43.214371666667 0)"
"пер. Хакель-Ачапара","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хакель-Ачапара</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3250</td></tr><tr><th>Характер склонов</th><td>лд-сн-ск</td></tr><tr><th>Соединяет</th><td>ледн.Хакель, р.Клухор - р.Ачапара</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;12'&nbsp;45.43'' N<br />41&deg;&nbsp;50'&nbsp;13.39'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 1 техническое, 2 с фото</td></tr><tr><th>Номер</th><td>3501</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3501'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.837053333333 43.21262 0)"
"пер. Хакель-Чотча","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хакель-Чотча</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3200</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Хакель - р.Чотча</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;13'&nbsp;&nbsp;&nbsp;6.04'' N<br />41&deg;&nbsp;49'&nbsp;43.25'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>3517</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3517'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.828681666667 43.218345 0)"
"пер. Харгаблам","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Харгаблам</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3750</td></tr><tr><th>Характер склонов</th><td>ск-ос-сн-лд</td></tr><tr><th>Соединяет</th><td>лев.исток р.Харгабахк (р.Хуландойахк, р.Шароаргун) - ЛП р.Чигосцкали (р.Пирикительская Алазани, р.Андийское Койсу)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;29'&nbsp;46.1'' N<br />45&deg;&nbsp;41'&nbsp;22.85'' E</td></tr><tr><th>Номер</th><td>2473</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2473'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.68968 42.49614 0)"
"пер. Хецкавара Зап.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хецкавара Зап.</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3080</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;12'&nbsp;59.51'' N<br />41&deg;&nbsp;47'&nbsp;15.57'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15062</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15062'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.787658333333 43.216530555556 0)"
"пер. Химик","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Химик</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3978</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>лед. Юном - д.р. Адырсу, между в. Химик и в. Адырсубаши. Две седловины</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;12'&nbsp;33.42'' N<br />42&deg;&nbsp;51'&nbsp;38.46'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14653</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14653'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.860683333333 43.209283333333 0)"
"пер. ХКТ","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. ХКТ</font></h2></th></tr><tr><th>Другие названия</th><td>Харьковский клуб туристов</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3950</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>Зап. ветвь Караугомского плато - Ц. ветвь Караугомского плато. С.  пика Бокос.</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;46'&nbsp;15.17'' N<br />43&deg;&nbsp;44'&nbsp;31.24'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>13220</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13220'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.74201 42.77088 0)"
"пер. Хуналы Юж.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Хуналы Юж.</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3950</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>л. Хуналы, зап. ветвь  - л. Каярта</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;53.63'' N<br />42&deg;&nbsp;57'&nbsp;&nbsp;&nbsp;1.76'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>14663</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14663'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.95049 43.29823 0)"
"пер. Цазги","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цазги</font></h2></th></tr><tr><th>Другие названия</th><td>Цаджиу</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3786</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед. Цазги -лед.С.Тепли</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;38.56'' N<br />44&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;&nbsp;&nbsp;1.4'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3971</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3971'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.1503876319 42.76071237559999 0)"
"пер. Цараль","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цараль</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3890</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>р.Казикумухское Койсу, лед.Балиал, хр.Чукулу - р.Арцелинех, р.Бурши</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;55'&nbsp;&nbsp;&nbsp;0.7'' N<br />47&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;10.18'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 1 с фото</td></tr><tr><th>Номер</th><td>2706</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2706'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (47.03616 41.91686 0)"
"пер. Цариут","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цариут</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3815</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>р.Дзамараш - р.Цариутдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;44'&nbsp;29.17'' N<br />44&deg;&nbsp;17'&nbsp;48.96'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 3 технических, 2 с фото</td></tr><tr><th>Номер</th><td>4024</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4024'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.2969335328 42.7414370297 0)"
"пер. Цата","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цата</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3893</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Колка - р.Цата</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;44'&nbsp;51.83'' N<br />44&deg;&nbsp;25'&nbsp;30.44'' E</td></tr><tr><th>Описаний</th><td>9, в т.ч. 8 технических, 5 с фото</td></tr><tr><th>Номер</th><td>4025</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4025'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.4251225289 42.7477308311 0)"
"пер. Цити","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цити</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3718</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>лед.Мидаграбин - р.Ресикомдон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;54.06'' N<br />44&deg;&nbsp;20'&nbsp;21.59'' E</td></tr><tr><th>Описаний</th><td>2 технических</td></tr><tr><th>Номер</th><td>4026</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4026'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.3393303858 42.7150158886 0)"
"пер. Цихварга","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Цихварга</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3670</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Бартуй - лед.Фастаг</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;49'&nbsp;&nbsp;&nbsp;0.73'' N<br />43&deg;&nbsp;38'&nbsp;34.01'' E</td></tr><tr><th>Описаний</th><td>10, в т.ч. 8 технических, 4 с фото</td></tr><tr><th>Номер</th><td>3819</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3819'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.64278 42.81687 0)"
"пер. Чатын С.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чатын С.</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3660</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Шхельды - Чатынское плато. К югу от п.Вуллея</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;47.84'' N<br />42&deg;&nbsp;40'&nbsp;48.5'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>309</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/309'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.68014 43.16329 0)"
"пер. Чатын Южный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чатын Южный</font></h2></th></tr><tr><th>Другие названия</th><td>Чатын Ложный</td></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3650</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Шхельды - Чатынское плато. Восточнее п.Щуровского</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;14.22'' N<br />42&deg;&nbsp;40'&nbsp;40.26'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 3 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3679</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3679'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.67785 43.15395 0)"
"пер. Чаухи Вост.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чаухи Вост.</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3422</td></tr><tr><th>Характер склонов</th><td>сн-ск-ос</td></tr><tr><th>Соединяет</th><td>лев.исток р.Бурсачили (р.Черная Арагви) - р.Вуделаури (р.Рошка, р.Кмости, р.Хевсурская Арагви)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;32'&nbsp;20.18'' N<br />44&deg;&nbsp;49'&nbsp;&nbsp;&nbsp;6.02'' E</td></tr><tr><th>Описаний</th><td>1 упоминание</td></tr><tr><th>Номер</th><td>2403</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2403'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.81834 42.53894 0)"
"пер. Чегемский","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чегемский</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>4200</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.З.Юном (р.Куллум-кол) - лед.Чегем (р.Башильаузсу)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;14'&nbsp;&nbsp;&nbsp;4.13'' N<br />42&deg;&nbsp;53'&nbsp;&nbsp;&nbsp;6.72'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 4 технических, 4 с фото</td></tr><tr><th>Номер</th><td>34</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/34'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.8852 43.23448 0)"
"пер. Четырех Западный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Четырех Западный</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3750</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Уларг Верхн., р.Сонгутидон (р.Айгамугодон) - ледн.Четырех, р.Уилпатинка (р.Цейдон)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;47'&nbsp;32.39'' N<br />43&deg;&nbsp;49'&nbsp;48.54'' E</td></tr><tr><th>Номер</th><td>16118</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/16118'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.83015 42.79233 0)"
"пер. Чолла","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чолла</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>д.р. Челло (р. Лайльчала, р. Ингури) - ледн. Лайла (р. Лайла, р. Хумпрери, р.Ингури)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;55'&nbsp;44.69'' N<br />42&deg;&nbsp;32'&nbsp;55.1'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>15831</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15831'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.54864 42.92908 0)"
"пер. Чотча","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чотча</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3200</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Чотча, р.Чотча - р.Ачапара</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;12'&nbsp;14.64'' N<br />41&deg;&nbsp;48'&nbsp;38.46'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>3499</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3499'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.810683333333 43.204066666667 0)"
"пер. Чотча Вост.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чотча Вост.</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3250</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Чотча, р.Чотча - р.Ачапара</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;12'&nbsp;34.44'' N<br />41&deg;&nbsp;49'&nbsp;&nbsp;&nbsp;1.02'' E</td></tr><tr><th>Номер</th><td>3500</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3500'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.81695 43.209566666667 0)"
"пер. Чугуш Западный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Чугуш Западный</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>2700</td></tr><tr><th>Характер склонов</th><td>лд-ос</td></tr><tr><th>Соединяет</th><td>р.Бирюзовая - р.Чессу</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;48'&nbsp;13.08'' N<br />40&deg;&nbsp;11'&nbsp;19.2'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3331</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3331'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.18866666669999 43.80363333330001 0)"
"пер. Шапошникова","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шапошникова</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>2450</td></tr><tr><th>Характер склонов</th><td>сн-ск-ос</td></tr><tr><th>Соединяет</th><td>р.Киша - р.Лаура (р.Мзымта)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;46'&nbsp;30.47'' N<br />40&deg;&nbsp;20'&nbsp;&nbsp;&nbsp;1.03'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3312</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3312'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.333619554 43.7751310467 0)"
"пер. Шатили","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шатили</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3748</td></tr><tr><th>Характер склонов</th><td>ск-сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Берхи, р.Берхи (р.Гулойхи, р.Асса) - р.Шатилисцкали (р.Аргун)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;42'&nbsp;23.06'' N<br />45&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;23.88'' E</td></tr><tr><th>Номер</th><td>2387</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2387'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.0733 42.706406666667 0)"
"пер. Шау","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шау</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>4200</td></tr><tr><th>Характер склонов</th><td>ск-лд</td></tr><tr><th>Соединяет</th><td>лед.Колка - лед.Мидаграбин</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;44'&nbsp;16.88'' N<br />44&deg;&nbsp;24'&nbsp;47.87'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 4 технических, 3 с фото</td></tr><tr><th>Номер</th><td>4028</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/4028'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.4132969861 42.7380234089 0)"
"пер. Шаурту-Цаннер","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шаурту-Цаннер</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б*</td></tr><tr><th>Высота</th><td>3850</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед.Шаурту - лед.Цан-нер. Юго-восточнее в.Цаннер</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;5'&nbsp;47.18'' N<br />43&deg;&nbsp;&nbsp;&nbsp;1'&nbsp;45.59'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 5 технических, 4 с фото</td></tr><tr><th>Номер</th><td>330</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/330'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.02933 43.09644 0)"
"пер. Шино","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Шино</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3731</td></tr><tr><th>Характер склонов</th><td>ск-ос-сн-лд</td></tr><tr><th>Соединяет</th><td>р.Шиносхеви (р.Сносцкали, р.Терек) - р.Кистинка (р.Терек)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;39'&nbsp;11.71'' N<br />44&deg;&nbsp;42'&nbsp;19.47'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>2329</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2329'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.705408333333 42.653251666667 0)"
"пер. Широкий","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Широкий</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3750</td></tr><tr><th>Характер склонов</th><td>ск-ос-сн-лд</td></tr><tr><th>Соединяет</th><td>р.Харгабахк (р.Хуландойахк, р.Шароаргун) - р.Чигосцкали (р.Пирикительская Алазани, р.Андийское Койсу)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;28'&nbsp;43.72'' N<br />45&deg;&nbsp;42'&nbsp;19.4'' E</td></tr><tr><th>Номер</th><td>2475</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2475'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.70538999999999 42.47881 0)"
"пер. Школьный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Школьный</font></h2></th></tr><tr><th>Категория сложности</th><td>2Б</td></tr><tr><th>Высота</th><td>3200</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>р.Птыш Южн. - р.Хецквара</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;12'&nbsp;54.62'' N<br />41&deg;&nbsp;46'&nbsp;17.4'' E</td></tr><tr><th>Номер</th><td>3553</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3553'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.7715 43.215171666667 0)"
