name,visibility,description,WKT
"пер. Белаг Ложный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Белаг Ложный</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3502</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ледн.Белаг Южн., р.Белагидон - р.Гавизад (р.Урух)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;56'&nbsp;&nbsp;&nbsp;9.2'' N<br />43&deg;&nbsp;35'&nbsp;45.89'' E</td></tr><tr><th>Номер</th><td>15570</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15570'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.59608 42.93589 0)"
"пер. Белаг Сев.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Белаг Сев.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3650</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>ледн.Айхва Вост., р.Хазныдон – ледн.Беляги, р.Белагидон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;57'&nbsp;28.98'' N<br />43&deg;&nbsp;34'&nbsp;41.77'' E</td></tr><tr><th>Описаний</th><td>8, в т.ч. 8 технических, 5 с фото</td></tr><tr><th>Номер</th><td>3833</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3833'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.57827 42.95805 0)"
"пер. Белаг Южн.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Белаг Южн.</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3507</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>ледн.Белаг Южн., р.Белагидон - р.Гелисдон (р.Урух)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;56'&nbsp;&nbsp;&nbsp;6.36'' N<br />43&deg;&nbsp;35'&nbsp;&nbsp;&nbsp;9.1'' E</td></tr><tr><th>Описаний</th><td>10, в т.ч. 10 технических, 7 с фото</td></tr><tr><th>Номер</th><td>3835</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3835'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.58586 42.9351 0)"
"пер. Белалакая","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Белалакая</font></h2></th></tr><tr><th>Другие названия</th><td>Белала-кая</td></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3435</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>ледн.Софруджу - ледн.Белалакая, р.Алибек</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;15'&nbsp;31.9'' N<br />41&deg;&nbsp;34'&nbsp;45.95'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 4 технических, 3 с фото</td></tr><tr><th>Номер</th><td>3514</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3514'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.57943 43.25886 0)"
"пер. Бероева","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бероева</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>р. Касайкомдон - р. Цмиакомдон?</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;44'&nbsp;17.52'' N<br />44&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;37.86'' E</td></tr><tr><th>Описаний</th><td>2 технических,  с фото</td></tr><tr><th>Номер</th><td>7104</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7104'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.04385 42.7382 0)"
"пер. Бокос-Бубис","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бокос-Бубис</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3800</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>ледн.Бокос, р.Бокосцкали (р.Чанчахи) - ледн.Бубис Зап., р.Бубисцкали (р.Чанчахи)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;45'&nbsp;46.51'' N<br />43&deg;&nbsp;44'&nbsp;33.4'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 1 с фото</td></tr><tr><th>Номер</th><td>3894</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3894'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.74261 42.76292 0)"
"пер. Братцы","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Братцы</font></h2></th></tr><tr><th>Другие названия</th><td>Братцы С, Братцы Ю</td></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3200</td></tr><tr><th>Характер склонов</th><td>лд-ск</td></tr><tr><th>Соединяет</th><td>ледн.Аксаут, р.Аксаут - ледн.Аксаут Зап., р.Аксаут</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;22.22'' N<br />41&deg;&nbsp;25'&nbsp;54.19'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>3510</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3510'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.43172 43.32284 0)"
"пер. Буюк Татос","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Буюк Татос</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3423</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ущ. Коджетас – ущ. Татос</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;44'&nbsp;28.68'' N<br />40&deg;&nbsp;58'&nbsp;29.24'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>13647</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13647'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.974789 40.7413 0)"
"пер. Буюк Чифте","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Буюк Чифте</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3245</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ущ. Дьорт – ущ. Ливасор</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;40'&nbsp;13.99'' N<br />40&deg;&nbsp;53'&nbsp;26.96'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>13672</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13672'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.890822 40.670553 0)"
"пер. Вахушти-2","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Вахушти-2</font></h2></th></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td>сн-лд-ос</td></tr><tr><th>Соединяет</th><td>ледн.Нуам-Куан Южн., р.Ингури - ПП р.Корелдаш (р.Цхенисцкали)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;57'&nbsp;16.21'' N<br />43&deg;&nbsp;&nbsp;&nbsp;8'&nbsp;16.26'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>3754</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3754'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.13785 42.954502777778 0)"
"пер. Верченик","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Верченик</font></h2></th></tr><tr><th>Другие названия</th><td>Ver&#231;enik, Вирченик</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3430</td></tr><tr><th>Характер склонов</th><td>скально-осыпной</td></tr><tr><th>Соединяет</th><td>ущ. Курбан Дюзи – ущ. Леген</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;42'&nbsp;59.9'' N<br />40&deg;&nbsp;55'&nbsp;59.2'' E</td></tr><tr><th>Описаний</th><td>3, в т.ч. 3 технических, 2 с фото</td></tr><tr><th>Номер</th><td>13522</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13522'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.933111111111 40.716638888889 0)"
"пер. Верченик Восточный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Верченик Восточный</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3433</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td>ущ. Курбан Дюзи – ущ. Леген</td></tr><tr><th>Координаты WGS84</th><td>40&deg;&nbsp;42'&nbsp;59.15'' N<br />40&deg;&nbsp;56'&nbsp;&nbsp;&nbsp;1.76'' E</td></tr><tr><th>Описаний</th><td>1 техническое</td></tr><tr><th>Номер</th><td>13645</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/13645'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (40.933822222222 40.716430555556 0)"
"пер. Виралю","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Виралю</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3540</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>р.Кули, р.Виралю - р.Хири, р.Карасамур</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;53'&nbsp;&nbsp;&nbsp;6.11'' N<br />47&deg;&nbsp;&nbsp;&nbsp;9'&nbsp;13.97'' E</td></tr><tr><th>Описаний</th><td>1 с фото</td></tr><tr><th>Номер</th><td>2715</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2715'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (47.15388000000001 41.88503 0)"
"пер. Воологата","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Воологата</font></h2></th></tr><tr><th>Другие названия</th><td>Вологата</td></tr><tr><th>Категория сложности</th><td>2А*</td></tr><tr><th>Высота</th><td>4000</td></tr><tr><th>Характер склонов</th><td>сн-лд</td></tr><tr><th>Соединяет</th><td>лед. Гулар - верховья лед. Сонгути. Далее 3 варианта: лед. Скаттиком (в связке с пер.Чилингини) 2А; лед.Сонгути (через ледопад) 3А; лед.Сонгути- лед.Верхн.Уларг (в связке с пер.Снежинка) 2Б. </td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;48'&nbsp;24.73'' N<br />43&deg;&nbsp;46'&nbsp;17.9'' E</td></tr><tr><th>Описаний</th><td>19, в т.ч. 18 технических, 16 с фото</td></tr><tr><th>Номер</th><td>3897</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3897'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.77164 42.80687 0)"
"пер. Галдор Вост.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Галдор Вост.</font></h2></th></tr><tr><th>Другие названия</th><td>Восточный Галдор, Харес, Клык</td></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3700</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.Галдор - р.Галдоридон (р.Урух). Между в. Урумаговой и п.Боткина. Три седловины. С запада на восток: Голдор В., Клык, Харес</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;56'&nbsp;45.31'' N<br />43&deg;&nbsp;31'&nbsp;58.12'' E</td></tr><tr><th>Описаний</th><td>8, в т.ч. 7 технических, 5 с фото</td></tr><tr><th>Номер</th><td>3837</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3837'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.53281 42.94592 0)"
"пер. Гаралыкол","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Гаралыкол</font></h2></th></tr><tr><th>Категория сложности</th><td>2А</td></tr><tr><th>Высота</th><td>3400</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>р.Назлыкол (р.Теберда) - р.Даут</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;21'&nbsp;&nbsp;&nbsp;5.22'' N<br />41&deg;&nbsp;50'&nbsp;23.08'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>5397</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/5397'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.839744444444 43.35145 0)"
