name,visibility,description,WKT
"пер. Ацунта Южн.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ацунта Южн.</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3431</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р.Харокисцкали (р.Кхонисцкали, р.Андаки, р.Аргун) - цент.исток р.Квахидисцкали (р.Пирикительская Алазани, р.Андийское Койсу)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;31'&nbsp;28.67'' N<br />45&deg;&nbsp;16'&nbsp;11.16'' E</td></tr><tr><th>Номер</th><td>2434</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2434'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (45.269766666667 42.52463 0)"
"пер. Ачикан","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Ачикан</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3394</td></tr><tr><th>Характер склонов</th><td>ск-ос</td></tr><tr><th>Соединяет</th><td>р. Ачикансу - р. Каярта</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;19'&nbsp;22.14'' N<br />42&deg;&nbsp;56'&nbsp;12.3'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>9678</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/9678'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.93675 43.322816666667 0)"
"пер. Бабаку С.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бабаку С.</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3649</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>р.Казикумухское Койсу, р.Бурши, р.Арцелинех, хр.Бабаку - р.Акулалу</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;54'&nbsp;54.14'' N<br />47&deg;&nbsp;&nbsp;&nbsp;4'&nbsp;54.08'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 2 технических, 1 с фото</td></tr><tr><th>Номер</th><td>2709</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2709'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (47.08169 41.91504 0)"
"пер. Бад В.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бад В.</font></h2></th></tr><tr><th>Другие названия</th><td>Ветреный</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3500</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>р.Баддон - р.Льядон, р,Закка</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;44'&nbsp;20.15'' N<br />44&deg;&nbsp;&nbsp;&nbsp;3'&nbsp;37.91'' E</td></tr><tr><th>Описаний</th><td>6, в т.ч. 6 технических, 3 с фото</td></tr><tr><th>Номер</th><td>3944</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3944'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.06053 42.73893 0)"
"пер. Бак","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бак</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3134</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.Бак (р.Квиш) - р.Ингури</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;21.38'' N<br />42&deg;&nbsp;30'&nbsp;56.9'' E</td></tr><tr><th>Описаний</th><td>3 технических,  с фото</td></tr><tr><th>Номер</th><td>3673</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3673'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.515805555556 43.105938888889 0)"
"пер. Бакурхеви","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бакурхеви</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3000</td></tr><tr><th>Характер склонов</th><td>тр-ск-ос</td></tr><tr><th>Соединяет</th><td>озеро, ЛП р.Бурсачили (р.Черная Арагви) - р.Бакурхеви (р.Черная Арагви)</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;30'&nbsp;&nbsp;&nbsp;6.07'' N<br />44&deg;&nbsp;48'&nbsp;&nbsp;&nbsp;6.23'' E</td></tr><tr><th>Номер</th><td>2408</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2408'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (44.801731666667 42.501686666667 0)"
"пер. Балиал В.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Балиал В.</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3650</td></tr><tr><th>Характер склонов</th><td>сн-ск-ос</td></tr><tr><th>Соединяет</th><td>р.Бурши, р.Арцелинех - р.Дюльтычай, р.Самур</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;54'&nbsp;28.26'' N<br />47&deg;&nbsp;&nbsp;&nbsp;2'&nbsp;26.63'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>2700</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2700'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (47.04073 41.90785 0)"
"пер. Балк-Баши ледовый","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Балк-Баши ледовый</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3775</td></tr><tr><th>Характер склонов</th><td>лд</td></tr><tr><th>Соединяет</th><td>р.Битюктюбекол – р.Кызылкол (р.Малка)</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;23'&nbsp;16.8'' N<br />42&deg;&nbsp;24'&nbsp;17.16'' E</td></tr><tr><th>Номер</th><td>15839</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/15839'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.404766666667 43.388 0)"
"пер. Балык","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Балык</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3550</td></tr><tr><th>Характер склонов</th><td>ос-лд</td></tr><tr><th>Соединяет</th><td>р.Субаши (р.Кыртык) - снежная долина Джикаугенкез</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;21'&nbsp;33.16'' N<br />42&deg;&nbsp;34'&nbsp;&nbsp;&nbsp;3.77'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 4 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3641</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3641'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.56771468239999 43.35921040869999 0)"
"пер. Балык Ложный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Балык Ложный</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3642</td></tr><tr><th>Характер склонов</th><td></td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;10.48'' N<br />42&deg;&nbsp;34'&nbsp;24.59'' E</td></tr><tr><th>Описаний</th><td>1 упоминание</td></tr><tr><th>Номер</th><td>7559</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7559'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.573496308 43.3695791389 0)"
"пер. Балык Северный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Балык Северный</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3550</td></tr><tr><th>Характер склонов</th><td>сн.-ос.</td></tr><tr><th>Соединяет</th><td></td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;22'&nbsp;27.69'' N<br />42&deg;&nbsp;34'&nbsp;17.21'' E</td></tr><tr><th>Описаний</th><td>1 техническое,  с фото</td></tr><tr><th>Номер</th><td>7132</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/7132'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.5714466986 43.3743571766 0)"
"пер. Безымянный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Безымянный</font></h2></th></tr><tr><th>Другие названия</th><td>Дьявол</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3300</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>лед.Б.Даут (р.Даут) - р.Махар</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;38'' N<br />41&deg;&nbsp;54'&nbsp;53.35'' E</td></tr><tr><th>Описаний</th><td>4, в т.ч. 2 технических, 4 с фото</td></tr><tr><th>Номер</th><td>14671</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/14671'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (41.91482 43.29389 0)"
"пер. Белаг Центр.","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Белаг Центр.</font></h2></th></tr><tr><th>Другие названия</th><td>Кедрина Ложн.</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3755</td></tr><tr><th>Характер склонов</th><td>сн-ск</td></tr><tr><th>Соединяет</th><td>ледн.Айхва Вост. (ледн.№378г), р.Хазныдон – ледн.Белаг Южн. (ледн.№371в), р.Белагидон</td></tr><tr><th>Координаты WGS84</th><td>42&deg;&nbsp;57'&nbsp;&nbsp;&nbsp;0.75'' N<br />43&deg;&nbsp;34'&nbsp;36.96'' E</td></tr><tr><th>Описаний</th><td>5, в т.ч. 4 технических, 2 с фото</td></tr><tr><th>Номер</th><td>3834</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3834'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (43.576934 42.950207 0)"
"пер. Беляева","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Беляева</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3480</td></tr><tr><th>Характер склонов</th><td>сн-ос</td></tr><tr><th>Соединяет</th><td>р.Джалпакол - р.Мырды</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;17'&nbsp;&nbsp;&nbsp;7.74'' N<br />42&deg;&nbsp;&nbsp;&nbsp;6'&nbsp;55.86'' E</td></tr><tr><th>Описаний</th><td>17, в т.ч. 13 технических, 14 с фото</td></tr><tr><th>Номер</th><td>75</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/75'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.115517 43.285483 0)"
"пер. Бечо","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бечо</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3375</td></tr><tr><th>Характер склонов</th><td>лд-ос</td></tr><tr><th>Соединяет</th><td>р.Юсеньги - р.Долра</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;10'&nbsp;28.7'' N<br />42&deg;&nbsp;34'&nbsp;33.82'' E</td></tr><tr><th>Описаний</th><td>4 технических</td></tr><tr><th>Номер</th><td>3659</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3659'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.57606 43.17464 0)"
"пер. Бечо Ложный","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бечо Ложный</font></h2></th></tr><tr><th>Другие названия</th><td>Бечо З.</td></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3450</td></tr><tr><th>Характер склонов</th><td>ос-лд</td></tr><tr><th>Соединяет</th><td>лед.Юсеньги (р.Юсень-ги) - лед.Долра (р.Долра). В ГКХ юго-западнее пер.Бечо</td></tr><tr><th>Координаты WGS84</th><td>43&deg;&nbsp;10'&nbsp;23.74'' N<br />42&deg;&nbsp;34'&nbsp;&nbsp;&nbsp;0.12'' E</td></tr><tr><th>Номер</th><td>3658</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/3658'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (42.5667 43.17326 0)"
"пер. Бишиней","false","<table class=""westra_passes""><tr><th colspan='2'><h2><font color='#cc0000'>пер. Бишиней</font></h2></th></tr><tr><th>Категория сложности</th><td>1Б</td></tr><tr><th>Высота</th><td>3642</td></tr><tr><th>Характер склонов</th><td>ск-сн</td></tr><tr><th>Соединяет</th><td>р.Ойсор, р.Окноб - р.Ейик, р.Бишиней, р.Рисор</td></tr><tr><th>Координаты WGS84</th><td>41&deg;&nbsp;59'&nbsp;10.32'' N<br />46&deg;&nbsp;48'&nbsp;16.34'' E</td></tr><tr><th>Описаний</th><td>2, в т.ч. 1 техническое, 1 с фото</td></tr><tr><th>Номер</th><td>2650</td></tr></table><br /><b class=""westra_passes""><a href='https://westra.ru/passes/Passes/2650'>Посмотреть подробнее в Каталоге</a></b>","POINT Z (46.80454 41.9862 0)"
